dataset,image_filename,x_norm,y_norm,class_bethesda,class_annotated,cluster_idx,binary_label,x_pixel,y_pixel,crop_path,crop_valid,slide_id,split
RIVA,HSIL_22_10.png,363.88154897494303,165.61275626423694,LSIL,LSIL,40037.0,1,364,166,data\processed\riva_crops\HSIL_22_10_cluster_40037.png,True,HSIL_22,train
RIVA,HSIL_22_10.png,396.5375854214123,263.58086560364467,LSIL,LSIL,40038.0,1,397,264,data\processed\riva_crops\HSIL_22_10_cluster_40038.png,True,HSIL_22,train
RIVA,HSIL_22_10.png,510.8337129840546,361.5489749430524,LSIL,LSIL,40039.0,1,511,362,data\processed\riva_crops\HSIL_22_10_cluster_40039.png,True,HSIL_22,train
RIVA,HSIL_22_10.png,702.1047835990888,433.858769931663,LSIL,LSIL,40040.0,1,702,434,data\processed\riva_crops\HSIL_22_10_cluster_40040.png,True,HSIL_22,train
RIVA,HSIL_22_10.png,853.7220956719818,863.0523917995445,HSIL,HSIL,40041.0,1,854,863,data\processed\riva_crops\HSIL_22_10_cluster_40041.png,True,HSIL_22,train
RIVA,HSIL_22_10.png,615.7995444191343,730.0956719817767,INFL,INFL,40042.0,0,616,730,data\processed\riva_crops\HSIL_22_10_cluster_40042.png,True,HSIL_22,train
RIVA,HSIL_22_10.png,769.749430523918,688.1093394077449,INFL,INFL,40043.0,0,770,688,data\processed\riva_crops\HSIL_22_10_cluster_40043.png,True,HSIL_22,train
RIVA,HSIL_22_10.png,856.0546697038725,755.7539863325742,INFL,INFL,40044.0,0,856,756,data\processed\riva_crops\HSIL_22_10_cluster_40044.png,True,HSIL_22,train
RIVA,HSIL_22_10.png,972.6833712984056,755.7539863325742,INFL,INFL,40045.0,0,973,756,data\processed\riva_crops\HSIL_22_10_cluster_40045.png,True,HSIL_22,train
RIVA,HSIL_22_10.png,193.6036446469248,195.93621867881552,INFL,INFL,40046.0,0,194,196,data\processed\riva_crops\HSIL_22_10_cluster_40046.png,True,HSIL_22,train
RIVA,HSIL_22_10.png,601.8041002277904,412.8656036446469,NILM,Sin lesion,40047.0,0,602,413,data\processed\riva_crops\HSIL_22_10_cluster_40047.png,True,HSIL_22,train
RIVA,HSIL_22_10.png,914.369020501139,594.8063781321184,HSIL,HSIL,40048.0,1,914,595,data\processed\riva_crops\HSIL_22_10_cluster_40048.png,True,HSIL_22,train
RIVA,LSIL_29_1.png,968.1454545454548,303.2103896103896,LSIL,LSIL,40049.0,1,968,303,data\processed\riva_crops\LSIL_29_1_cluster_40049.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,986.7636363636364,236.7168831168832,LSIL,LSIL,40050.0,1,987,237,data\processed\riva_crops\LSIL_29_1_cluster_40050.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,839.1480519480521,271.29350649350647,LSIL,LSIL,40051.0,1,839,271,data\processed\riva_crops\LSIL_29_1_cluster_40051.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,821.8597402597404,323.1584415584416,LSIL,LSIL,40052.0,1,822,323,data\processed\riva_crops\LSIL_29_1_cluster_40052.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,760.6857142857143,254.0051948051948,LSIL,LSIL,40053.0,1,761,254,data\processed\riva_crops\LSIL_29_1_cluster_40053.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,739.4077922077922,121.01818181818182,LSIL,LSIL,40054.0,1,739,121,data\processed\riva_crops\LSIL_29_1_cluster_40054.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,719.4597402597402,146.28571428571428,LSIL,LSIL,40055.0,1,719,146,data\processed\riva_crops\LSIL_29_1_cluster_40055.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,954.8467532467532,107.71948051948053,LSIL,LSIL,40056.0,1,955,108,data\processed\riva_crops\LSIL_29_1_cluster_40056.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,736.7480519480521,212.7792207792208,LSIL,LSIL,40057.0,1,737,213,data\processed\riva_crops\LSIL_29_1_cluster_40057.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,650.3064935064936,696.8519480519479,LSIL,LSIL,40058.0,1,650,697,data\processed\riva_crops\LSIL_29_1_cluster_40058.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,582.4831168831168,309.85974025974025,NILM,Sin lesion,40059.0,0,582,310,data\processed\riva_crops\LSIL_29_1_cluster_40059.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,711.4805194805194,320.4987012987013,NILM,Sin lesion,40060.0,0,711,320,data\processed\riva_crops\LSIL_29_1_cluster_40060.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,727.438961038961,380.3428571428572,NILM,Sin lesion,40061.0,0,727,380,data\processed\riva_crops\LSIL_29_1_cluster_40061.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,654.2961038961039,373.6935064935065,NILM,Sin lesion,40062.0,0,654,374,data\processed\riva_crops\LSIL_29_1_cluster_40062.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,490.7220779220779,323.1584415584416,NILM,Sin lesion,40063.0,0,491,323,data\processed\riva_crops\LSIL_29_1_cluster_40063.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,273.9532467532468,368.3740259740261,NILM,Sin lesion,40064.0,0,274,368,data\processed\riva_crops\LSIL_29_1_cluster_40064.png,True,LSIL_29,test
RIVA,LSIL_29_1.png,397.6311688311689,174.212987012987,NILM,Sin lesion,40065.0,0,398,174,data\processed\riva_crops\LSIL_29_1_cluster_40065.png,True,LSIL_29,test
RIVA,HSIL_1_18.png,813.5503448275863,216.0993103448276,NILM,Sin lesion,40066.0,0,814,216,data\processed\riva_crops\HSIL_1_18_cluster_40066.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,580.5020689655172,141.2413793103448,NILM,Sin lesion,40067.0,0,581,141,data\processed\riva_crops\HSIL_1_18_cluster_40067.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,471.74620689655177,266.9462068965517,NILM,Sin lesion,40068.0,0,472,267,data\processed\riva_crops\HSIL_1_18_cluster_40068.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,532.48,293.7820689655172,NILM,Sin lesion,40069.0,0,532,294,data\processed\riva_crops\HSIL_1_18_cluster_40069.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,481.6331034482759,329.0924137931035,NILM,Sin lesion,40070.0,0,482,329,data\processed\riva_crops\HSIL_1_18_cluster_40070.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,436.4358620689655,324.8551724137931,NILM,Sin lesion,40071.0,0,436,325,data\processed\riva_crops\HSIL_1_18_cluster_40071.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,518.3558620689655,405.3627586206897,NILM,Sin lesion,40072.0,0,518,405,data\processed\riva_crops\HSIL_1_18_cluster_40072.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,656.7724137931034,353.1034482758621,NILM,Sin lesion,40073.0,0,657,353,data\processed\riva_crops\HSIL_1_18_cluster_40073.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,348.8662068965518,170.90206896551726,NILM,Sin lesion,40074.0,0,349,171,data\processed\riva_crops\HSIL_1_18_cluster_40074.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,392.6510344827586,631.3489655172414,NILM,Sin lesion,40075.0,0,393,631,data\processed\riva_crops\HSIL_1_18_cluster_40075.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,323.44275862068963,588.976551724138,NILM,Sin lesion,40076.0,0,323,589,data\processed\riva_crops\HSIL_1_18_cluster_40076.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,286.72,676.5462068965518,NILM,Sin lesion,40077.0,0,287,677,data\processed\riva_crops\HSIL_1_18_cluster_40077.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,331.91724137931027,710.4441379310346,NILM,Sin lesion,40078.0,0,332,710,data\processed\riva_crops\HSIL_1_18_cluster_40078.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,444.9103448275862,891.233103448276,NILM,Sin lesion,40079.0,0,445,891,data\processed\riva_crops\HSIL_1_18_cluster_40079.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,581.9144827586208,858.7475862068966,NILM,Sin lesion,40080.0,0,582,859,data\processed\riva_crops\HSIL_1_18_cluster_40080.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,564.9655172413793,792.3641379310345,NILM,Sin lesion,40081.0,0,565,792,data\processed\riva_crops\HSIL_1_18_cluster_40081.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,391.2386206896553,687.8455172413793,NILM,Sin lesion,40082.0,0,391,688,data\processed\riva_crops\HSIL_1_18_cluster_40082.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,666.6593103448275,449.1475862068966,INFL,INFL,40083.0,0,667,449,data\processed\riva_crops\HSIL_1_18_cluster_40083.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,521.1806896551724,878.521379310345,INFL,INFL,40084.0,0,521,879,data\processed\riva_crops\HSIL_1_18_cluster_40084.png,True,HSIL_1,train
RIVA,HSIL_1_18.png,504.2317241379311,930.7806896551724,INFL,INFL,40085.0,0,504,931,data\processed\riva_crops\HSIL_1_18_cluster_40085.png,True,HSIL_1,train
RIVA,HSIL_LSIL_2_6.png,636.2047717602886,608.3368840625113,NILM,Sin lesion,40086.0,0,636,608,data\processed\riva_crops\HSIL_LSIL_2_6_cluster_40086.png,True,HSIL_LSIL_2,test
RIVA,HSIL_LSIL_2_6.png,173.2770800587451,203.0186684270372,LSIL,LSIL,40087.0,1,173,203,data\processed\riva_crops\HSIL_LSIL_2_6_cluster_40087.png,True,HSIL_LSIL_2,test
RIVA,HSIL_LSIL_2_6.png,356.89906041950485,293.53654606966523,INFL,INFL,40088.0,0,357,294,data\processed\riva_crops\HSIL_LSIL_2_6_cluster_40088.png,True,HSIL_LSIL_2,test
RIVA,HSIL_LSIL_2_6.png,484.917201656936,912.9374516527914,INFL,INFL,40089.0,0,485,913,data\processed\riva_crops\HSIL_LSIL_2_6_cluster_40089.png,True,HSIL_LSIL_2,test
RIVA,HSIL_LSIL_2_6.png,425.4340249203518,641.3838187249073,INFL,INFL,40090.0,0,425,641,data\processed\riva_crops\HSIL_LSIL_2_6_cluster_40090.png,True,HSIL_LSIL_2,test
RIVA,LSIL_52_5.png,205.6851009815383,728.527570625239,LSIL,LSIL,40091.0,1,206,729,data\processed\riva_crops\LSIL_52_5_cluster_40091.png,True,LSIL_52,train
RIVA,LSIL_52_5.png,863.2337101043375,676.3871522806999,LSIL,LSIL,40092.0,1,863,676,data\processed\riva_crops\LSIL_52_5_cluster_40092.png,True,LSIL_52,train
RIVA,LSIL_52_5.png,897.9939890006971,589.4864550398014,LSIL,LSIL,40093.0,1,898,589,data\processed\riva_crops\LSIL_52_5_cluster_40093.png,True,LSIL_52,train
RIVA,LSIL_52_5.png,382.3831853713655,785.0130238318231,LSIL,LSIL,40094.0,1,382,785,data\processed\riva_crops\LSIL_52_5_cluster_40094.png,True,LSIL_52,train
RIVA,LSIL_52_5.png,362.10635601515577,735.7692953953139,INFL,INFL,40095.0,0,362,736,data\processed\riva_crops\LSIL_52_5_cluster_40095.png,True,LSIL_52,train
RIVA,LSIL_52_5.png,360.6580110611408,553.277831189427,INFL,INFL,40096.0,0,361,553,data\processed\riva_crops\LSIL_52_5_cluster_40096.png,True,LSIL_52,train
RIVA,LSIL_52_5.png,554.7362348991476,628.5917687982056,INFL,INFL,40097.0,0,555,629,data\processed\riva_crops\LSIL_52_5_cluster_40097.png,True,LSIL_52,train
RIVA,LSIL_52_5.png,705.3641101167051,630.0401137522207,INFL,INFL,40098.0,0,705,630,data\processed\riva_crops\LSIL_52_5_cluster_40098.png,True,LSIL_52,train
RIVA,LSIL_52_5.png,243.75645576072048,837.8051974056689,LSIL,LSIL,40099.0,1,244,838,data\processed\riva_crops\LSIL_52_5_cluster_40099.png,True,LSIL_52,train
RIVA,HSIL_18_13.png,44.29516539440203,312.67175572519085,NILM,Sin lesion,40100.0,0,44,313,data\processed\riva_crops\HSIL_18_13_cluster_40100.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,596.6819338422392,484.6412213740458,LSIL,LSIL,40101.0,1,597,485,data\processed\riva_crops\HSIL_18_13_cluster_40101.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,633.1603053435115,857.2417302798982,LSIL,LSIL,40102.0,1,633,857,data\processed\riva_crops\HSIL_18_13_cluster_40102.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,354.3613231552162,622.7379134860051,ASCH,ASCH,40103.0,1,354,623,data\processed\riva_crops\HSIL_18_13_cluster_40103.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,661.821882951654,263.1653944020357,NILM,Sin lesion,40104.0,0,662,263,data\processed\riva_crops\HSIL_18_13_cluster_40104.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,870.2697201017813,330.910941475827,LSIL,LSIL,40105.0,1,870,331,data\processed\riva_crops\HSIL_18_13_cluster_40105.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,726.9618320610688,330.910941475827,NILM,Sin lesion,40106.0,0,727,331,data\processed\riva_crops\HSIL_18_13_cluster_40106.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,682.6666666666666,435.13486005089067,NILM,Sin lesion,40107.0,0,683,435,data\processed\riva_crops\HSIL_18_13_cluster_40107.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,429.92366412213744,568.0203562340967,NILM,Sin lesion,40108.0,0,430,568,data\processed\riva_crops\HSIL_18_13_cluster_40108.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,562.8091603053437,531.5419847328244,NILM,Sin lesion,40109.0,0,563,532,data\processed\riva_crops\HSIL_18_13_cluster_40109.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,739.9898218829517,547.175572519084,NILM,Sin lesion,40110.0,0,740,547,data\processed\riva_crops\HSIL_18_13_cluster_40110.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,708.7226463104324,794.7073791348602,NILM,Sin lesion,40111.0,0,709,795,data\processed\riva_crops\HSIL_18_13_cluster_40111.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,231.89821882951657,568.0203562340967,NILM,Sin lesion,40112.0,0,232,568,data\processed\riva_crops\HSIL_18_13_cluster_40112.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,41.68956743002545,927.5928753180664,NILM,Sin lesion,40113.0,0,42,928,data\processed\riva_crops\HSIL_18_13_cluster_40113.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,169.3638676844784,643.5826972010178,NILM,Sin lesion,40114.0,0,169,644,data\processed\riva_crops\HSIL_18_13_cluster_40114.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,83.3791348600509,526.3307888040714,NILM,Sin lesion,40115.0,0,83,526,data\processed\riva_crops\HSIL_18_13_cluster_40115.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,833.7913486005089,198.0254452926208,NILM,Sin lesion,40116.0,0,834,198,data\processed\riva_crops\HSIL_18_13_cluster_40116.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,158.941475826972,380.4173027989823,NILM,Sin lesion,40117.0,0,159,380,data\processed\riva_crops\HSIL_18_13_cluster_40117.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,203.23664122137404,349.1501272264631,ASCUS,ASCUS,40118.0,1,203,349,data\processed\riva_crops\HSIL_18_13_cluster_40118.png,True,HSIL_18,train
RIVA,HSIL_18_13.png,992.7328244274806,716.5394402035623,NILM,Sin lesion,40119.0,0,993,717,data\processed\riva_crops\HSIL_18_13_cluster_40119.png,True,HSIL_18,train
RIVA,HSIL_LSIL_1_11.png,393.64155844155846,376.3532467532469,ENDO,ENDO,40120.0,0,394,376,data\processed\riva_crops\HSIL_LSIL_1_11_cluster_40120.png,True,HSIL_LSIL_1,train
RIVA,HSIL_LSIL_1_11.png,46.54545454545456,485.4025974025974,ENDO,ENDO,40121.0,0,47,485,data\processed\riva_crops\HSIL_LSIL_1_11_cluster_40121.png,True,HSIL_LSIL_1,train
RIVA,HSIL_LSIL_1_11.png,113.03896103896103,486.7324675324675,ENDO,ENDO,40122.0,0,113,487,data\processed\riva_crops\HSIL_LSIL_1_11_cluster_40122.png,True,HSIL_LSIL_1,train
RIVA,HSIL_LSIL_1_11.png,81.12207792207792,468.1142857142858,ENDO,ENDO,40123.0,0,81,468,data\processed\riva_crops\HSIL_LSIL_1_11_cluster_40123.png,True,HSIL_LSIL_1,train
RIVA,HSIL_LSIL_1_11.png,155.59480519480522,534.6077922077922,ENDO,ENDO,40124.0,0,156,535,data\processed\riva_crops\HSIL_LSIL_1_11_cluster_40124.png,True,HSIL_LSIL_1,train
RIVA,HSIL_LSIL_1_11.png,712.8103896103897,831.1688311688312,NILM,Sin lesion,40125.0,0,713,831,data\processed\riva_crops\HSIL_LSIL_1_11_cluster_40125.png,True,HSIL_LSIL_1,train
RIVA,HSIL_LSIL_1_11.png,688.8727272727273,99.74025974025976,ENDO,ENDO,40126.0,0,689,100,data\processed\riva_crops\HSIL_LSIL_1_11_cluster_40126.png,True,HSIL_LSIL_1,train
RIVA,HSIL_12_3.png,53.67172413793104,193.5006896551724,INFL,INFL,40127.0,0,54,194,data\processed\riva_crops\HSIL_12_3_cluster_40127.png,True,HSIL_12,train
RIVA,HSIL_12_3.png,213.2744827586207,169.48965517241382,NILM,Sin lesion,40128.0,0,213,169,data\processed\riva_crops\HSIL_12_3_cluster_40128.png,True,HSIL_12,train
RIVA,HSIL_12_3.png,276.83310344827584,727.3931034482758,INFL,INFL,40129.0,0,277,727,data\processed\riva_crops\HSIL_12_3_cluster_40129.png,True,HSIL_12,train
RIVA,HSIL_12_3.png,64.97103448275863,827.6744827586208,INFL,INFL,40130.0,0,65,828,data\processed\riva_crops\HSIL_12_3_cluster_40130.png,True,HSIL_12,train
RIVA,LSIL_24_1.png,755.6234096692112,528.936386768448,LSIL,LSIL,40131.0,1,756,529,data\processed\riva_crops\LSIL_24_1_cluster_40131.png,True,LSIL_24,train
RIVA,LSIL_24_1.png,203.23664122137404,291.82697201017817,INFL,INFL,40132.0,0,203,292,data\processed\riva_crops\LSIL_24_1_cluster_40132.png,True,LSIL_24,train
RIVA,LSIL_24_1.png,325.6997455470738,203.23664122137404,INFL,INFL,40133.0,0,326,203,data\processed\riva_crops\LSIL_24_1_cluster_40133.png,True,LSIL_24,train
RIVA,LSIL_24_1.png,85.98473282442748,818.1577608142494,INFL,INFL,40134.0,0,86,818,data\processed\riva_crops\LSIL_24_1_cluster_40134.png,True,LSIL_24,train
RIVA,LSIL_24_1.png,299.6437659033079,841.6081424936386,INFL,INFL,40135.0,0,300,842,data\processed\riva_crops\LSIL_24_1_cluster_40135.png,True,LSIL_24,train
RIVA,LSIL_24_1.png,1005.760814249364,664.4274809160305,INFL,INFL,40136.0,0,1006,664,data\processed\riva_crops\LSIL_24_1_cluster_40136.png,True,LSIL_24,train
RIVA,LSIL_24_1.png,927.5928753180664,878.086513994911,INFL,INFL,40137.0,0,928,878,data\processed\riva_crops\LSIL_24_1_cluster_40137.png,True,LSIL_24,train
RIVA,LSIL_24_1.png,515.9083969465648,416.8956743002544,LSIL,LSIL,40138.0,1,516,417,data\processed\riva_crops\LSIL_24_1_cluster_40138.png,True,LSIL_24,train
RIVA,LSIL_9_1.png,45.25893882131403,37.50026359480304,LSIL,LSIL,40139.0,1,45,38,data\processed\riva_crops\LSIL_9_1_cluster_40139.png,True,LSIL_9,train
RIVA,LSIL_9_1.png,58.19006419883231,60.77628927433598,LSIL,LSIL,40140.0,1,58,61,data\processed\riva_crops\LSIL_9_1_cluster_40140.png,True,LSIL_9,train
RIVA,LSIL_9_1.png,293.53654606966523,160.34595468122683,LSIL,LSIL,40141.0,1,294,160,data\processed\riva_crops\LSIL_9_1_cluster_40141.png,True,LSIL_9,train
RIVA,LSIL_9_1.png,249.570719786103,25.86225075503658,INFL,INFL,40142.0,0,250,26,data\processed\riva_crops\LSIL_9_1_cluster_40142.png,True,LSIL_9,train
RIVA,LSIL_9_1.png,416.38223715608905,71.1211895763506,ENDO,ENDO,40143.0,0,416,71,data\processed\riva_crops\LSIL_9_1_cluster_40143.png,True,LSIL_9,train
RIVA,LSIL_9_1.png,152.58727945471583,240.51893202184024,ENDO,ENDO,40144.0,0,153,241,data\processed\riva_crops\LSIL_9_1_cluster_40144.png,True,LSIL_9,train
RIVA,LSIL_9_1.png,139.65615407719756,249.570719786103,ENDO,ENDO,40145.0,0,140,250,data\processed\riva_crops\LSIL_9_1_cluster_40145.png,True,LSIL_9,train
RIVA,LSIL_9_1.png,117.67324093541647,266.3811827768768,ENDO,ENDO,40146.0,0,118,266,data\processed\riva_crops\LSIL_9_1_cluster_40146.png,True,LSIL_9,train
