dataset,image_filename,x_norm,y_norm,class_bethesda,class_annotated,cluster_idx,binary_label,x_pixel,y_pixel,crop_path,crop_valid,slide_id,split
RIVA,LSIL_23_2.png,19.118153392997684,189.58835448056035,LSIL,LSIL,40679.0,1,19,190,data\processed\riva_crops\LSIL_23_2_cluster_40679.png,True,LSIL_23,train
RIVA,LSIL_5_3.png,966.6768447837152,906.7480916030536,ASCUS,ASCUS,40704.0,1,967,907,data\processed\riva_crops\LSIL_5_3_cluster_40704.png,True,LSIL_5,train
RIVA,LSIL_35_3.png,599.2875318066159,935.409669211196,INFL,INFL,40771.0,0,599,935,data\processed\riva_crops\LSIL_35_3_cluster_40771.png,True,LSIL_35,train
RIVA,LSIL_50_6.png,764.1158620689655,336.1544827586208,NILM,Sin lesion,40785.0,0,764,336,data\processed\riva_crops\LSIL_50_6_cluster_40785.png,True,LSIL_50,train
RIVA,LSIL_50_6.png,823.4372413793103,139.8289655172414,NILM,Sin lesion,40786.0,0,823,140,data\processed\riva_crops\LSIL_50_6_cluster_40786.png,True,LSIL_50,train
RIVA,HSIL_22_4.png,645.4731034482759,635.5862068965517,LSIL,LSIL,40829.0,1,645,636,data\processed\riva_crops\HSIL_22_4_cluster_40829.png,True,HSIL_22,train
RIVA,LSIL_23_5.png,745.6079823269097,19.118153392997684,LSIL,LSIL,40863.0,1,746,19,data\processed\riva_crops\LSIL_23_5_cluster_40863.png,True,LSIL_23,train
RIVA,LSIL_23_5.png,229.4178407159722,533.7151155545187,INFL,INFL,40869.0,0,229,534,data\processed\riva_crops\LSIL_23_5_cluster_40869.png,True,LSIL_23,train
RIVA,HSIL_35_4.png,618.132118451025,790.742596810934,NILM,Sin lesion,40882.0,0,618,791,data\processed\riva_crops\HSIL_35_4_cluster_40882.png,True,HSIL_35,train
RIVA,HSIL_35_4.png,443.1890660592255,779.0797266514807,NILM,Sin lesion,40883.0,0,443,779,data\processed\riva_crops\HSIL_35_4_cluster_40883.png,True,HSIL_35,train
RIVA,SCC_2_5.png,654.0050890585242,341.3333333333333,CA,CA,40897.0,1,654,341,data\processed\riva_crops\SCC_2_5_cluster_40897.png,True,SCC_2,train
RIVA,LSIL_49_3.png,406.775172413793,314.96827586206894,NILM,Sin lesion,40920.0,0,407,315,data\processed\riva_crops\LSIL_49_3_cluster_40920.png,True,LSIL_49,train
RIVA,LSIL_49_3.png,656.7724137931034,912.4193103448276,INFL,INFL,40928.0,0,657,912,data\processed\riva_crops\LSIL_49_3_cluster_40928.png,True,LSIL_49,train
RIVA,LSIL_49_3.png,422.31172413793104,795.1889655172415,INFL,INFL,40930.0,0,422,795,data\processed\riva_crops\LSIL_49_3_cluster_40930.png,True,LSIL_49,train
RIVA,LSIL_13_3.png,210.44965517241383,601.688275862069,NILM,Sin lesion,40946.0,0,210,602,data\processed\riva_crops\LSIL_13_3_cluster_40946.png,True,LSIL_13,train
RIVA,LSIL_31_7.png,966.8155844155845,501.36103896103896,INFL,INFL,40959.0,0,967,501,data\processed\riva_crops\LSIL_31_7_cluster_40959.png,True,LSIL_31,train
RIVA,LSIL_31_7.png,629.0285714285715,458.8051948051948,NILM,Sin lesion,40962.0,0,629,459,data\processed\riva_crops\LSIL_31_7_cluster_40962.png,True,LSIL_31,train
RIVA,LSIL_10_5.png,698.3002544529262,190.2086513994912,INFL,INFL,41002.0,0,698,190,data\processed\riva_crops\LSIL_10_5_cluster_41002.png,True,LSIL_10,train
RIVA,LSIL_10_5.png,362.17811704834605,20.844783715012724,INFL,INFL,41019.0,0,362,21,data\processed\riva_crops\LSIL_10_5_cluster_41019.png,True,LSIL_10,train
RIVA,LSIL_10_5.png,852.0305343511451,455.9796437659034,INFL,INFL,41024.0,0,852,456,data\processed\riva_crops\LSIL_10_5_cluster_41024.png,True,LSIL_10,train
RIVA,LSIL_10_5.png,476.8244274809161,414.2900763358779,INFL,INFL,41027.0,0,477,414,data\processed\riva_crops\LSIL_10_5_cluster_41027.png,True,LSIL_10,train
RIVA,LSIL_10_5.png,44.29516539440203,766.0458015267176,INFL,INFL,41045.0,0,44,766,data\processed\riva_crops\LSIL_10_5_cluster_41045.png,True,LSIL_10,train
RIVA,LSIL_10_5.png,437.7404580152672,977.0992366412214,INFL,INFL,41051.0,0,438,977,data\processed\riva_crops\LSIL_10_5_cluster_41051.png,True,LSIL_10,train
RIVA,SCC_2_3.png,737.3842239185751,380.4173027989823,CA,CA,41061.0,1,737,380,data\processed\riva_crops\SCC_2_3_cluster_41061.png,True,SCC_2,train
RIVA,SCC_2_3.png,573.2315521628499,203.23664122137404,CA,CA,41064.0,1,573,203,data\processed\riva_crops\SCC_2_3_cluster_41064.png,True,SCC_2,train
RIVA,HSIL_LSIL_1_17.png,492.0519480519481,570.5142857142858,LSIL,LSIL,41096.0,1,492,571,data\processed\riva_crops\HSIL_LSIL_1_17_cluster_41096.png,True,HSIL_LSIL_1,train
RIVA,HSIL_LSIL_1_17.png,388.32207792207794,454.8155844155844,NILM,Sin lesion,41110.0,0,388,455,data\processed\riva_crops\HSIL_LSIL_1_17_cluster_41110.png,True,HSIL_LSIL_1,train
RIVA,HSIL_18_11.png,557.5979643765903,450.7684478371501,NILM,Sin lesion,41124.0,0,558,451,data\processed\riva_crops\HSIL_18_11_cluster_41124.png,True,HSIL_18,train
RIVA,HSIL_18_11.png,622.7379134860051,213.6590330788804,NILM,Sin lesion,41128.0,0,623,214,data\processed\riva_crops\HSIL_18_11_cluster_41128.png,True,HSIL_18,train
RIVA,HSIL_36_1.png,680.0610687022901,802.52417302799,CA,CA,41200.0,1,680,803,data\processed\riva_crops\HSIL_36_1_cluster_41200.png,True,HSIL_36,train
RIVA,HSIL_7_2.png,299.82752299251183,163.66297980369234,INFL,INFL,41221.0,0,300,164,data\processed\riva_crops\HSIL_7_2_cluster_41221.png,True,HSIL_7,train
RIVA,HSIL_22_3.png,412.42482758620696,936.430344827586,HSIL,HSIL,41265.0,1,412,936,data\processed\riva_crops\HSIL_22_3_cluster_41265.png,True,HSIL_22,train
RIVA,SCC_5_23.png,63.36251434983963,830.0331193372256,CA,CA,41303.0,1,63,830,data\processed\riva_crops\SCC_5_23_cluster_41303.png,True,SCC_5,train
RIVA,SCC_5_23.png,53.017614047825,859.7747077055177,CA,CA,41305.0,1,53,860,data\processed\riva_crops\SCC_5_23_cluster_41305.png,True,SCC_5,train
RIVA,SCC_5_23.png,25.86225075503658,864.9471578565249,CA,CA,41309.0,1,26,865,data\processed\riva_crops\SCC_5_23_cluster_41309.png,True,SCC_5,train
RIVA,HSIL_1_15.png,512.7062068965517,604.5131034482758,NILM,Sin lesion,41319.0,0,513,605,data\processed\riva_crops\HSIL_1_15_cluster_41319.png,True,HSIL_1,train
RIVA,HSIL_3_5.png,642.3272727272728,839.1480519480521,INFL,INFL,41336.0,0,642,839,data\processed\riva_crops\HSIL_3_5_cluster_41336.png,True,HSIL_3,train
RIVA,ASCUS_3_4.png,184.85194805194803,895.0025974025975,ASCUS,ASCUS,41366.0,1,185,895,data\processed\riva_crops\ASCUS_3_4_cluster_41366.png,True,ASCUS_3,train
RIVA,LSIL_37_8.png,567.181446111869,758.5702592087313,NILM,Sin lesion,41391.0,0,567,759,data\processed\riva_crops\LSIL_37_8_cluster_41391.png,True,LSIL_37,train
RIVA,HSIL_1_13.png,460.44689655172414,758.4662068965517,NILM,Sin lesion,41405.0,0,460,758,data\processed\riva_crops\HSIL_1_13_cluster_41405.png,True,HSIL_1,train
RIVA,LSIL_39_4.png,687.8778625954199,349.1501272264631,INFL,INFL,41418.0,0,688,349,data\processed\riva_crops\LSIL_39_4_cluster_41418.png,True,LSIL_39,train
RIVA,HSIL_35_6.png,984.346241457859,188.93849658314355,INFL,INFL,41462.0,0,984,189,data\processed\riva_crops\HSIL_35_6_cluster_41462.png,True,HSIL_35,train
RIVA,HSIL_35_6.png,261.248291571754,825.7312072892938,NILM,Sin lesion,41467.0,0,261,826,data\processed\riva_crops\HSIL_35_6_cluster_41467.png,True,HSIL_35,train
RIVA,LSIL_23_3.png,74.54404878163689,549.5253010812971,INFL,INFL,41504.0,0,75,550,data\processed\riva_crops\LSIL_23_3_cluster_41504.png,True,LSIL_23,train
RIVA,LSIL_23_3.png,121.13430524488888,935.7826255281784,LSIL,LSIL,41510.0,1,121,936,data\processed\riva_crops\LSIL_23_3_cluster_41510.png,True,LSIL_23,train
RIVA,LSIL_23_3.png,965.6856492027335,622.7972665148064,LSIL,LSIL,41512.0,1,966,623,data\processed\riva_crops\LSIL_23_3_cluster_41512.png,True,LSIL_23,train
RIVA,LSIL_35_2.png,982.3104325699744,367.3893129770993,LSIL,LSIL,41519.0,1,982,367,data\processed\riva_crops\LSIL_35_2_cluster_41519.png,True,LSIL_35,train
RIVA,LSIL_10_2.png,786.8905852417303,75.56234096692111,LSIL,LSIL,41603.0,1,787,76,data\processed\riva_crops\LSIL_10_2_cluster_41603.png,True,LSIL_10,train
RIVA,LSIL_10_2.png,515.9083969465648,57.32315521628499,LSIL,LSIL,41615.0,1,516,57,data\processed\riva_crops\LSIL_10_2_cluster_41615.png,True,LSIL_10,train
RIVA,LSIL_48_5.png,110.3792207792208,105.05974025974028,INFL,INFL,41663.0,0,110,105,data\processed\riva_crops\LSIL_48_5_cluster_41663.png,True,LSIL_48,train
RIVA,LSIL_48_5.png,623.709090909091,957.5064935064936,INFL,INFL,41675.0,0,624,958,data\processed\riva_crops\LSIL_48_5_cluster_41675.png,True,LSIL_48,train
RIVA,LSIL_5_4.png,31.267175572519083,859.8473282442749,CA,CA,41691.0,1,31,860,data\processed\riva_crops\LSIL_5_4_cluster_41691.png,True,LSIL_5,train
RIVA,LSIL_5_4.png,20.844783715012724,763.4402035623409,CA,CA,41694.0,1,21,763,data\processed\riva_crops\LSIL_5_4_cluster_41694.png,True,LSIL_5,train
RIVA,LSIL_8_4.png,900.3220779220779,430.8779220779221,ENDO,ENDO,41720.0,0,900,431,data\processed\riva_crops\LSIL_8_4_cluster_41720.png,True,LSIL_8,train
RIVA,HSIL_22_11.png,944.6924829157176,76.9749430523918,LSIL,LSIL,41725.0,1,945,77,data\processed\riva_crops\HSIL_22_11_cluster_41725.png,True,HSIL_22,train
RIVA,HSIL_22_11.png,167.9453302961276,163.28018223234625,LSIL,LSIL,41728.0,1,168,163,data\processed\riva_crops\HSIL_22_11_cluster_41728.png,True,HSIL_22,train
RIVA,HSIL_22_11.png,480.5102505694761,25.658314350797266,INFL,INFL,41730.0,0,481,26,data\processed\riva_crops\HSIL_22_11_cluster_41730.png,True,HSIL_22,train
RIVA,LSIL_50_9.png,954.7917241379312,651.1227586206896,NILM,Sin lesion,41749.0,0,955,651,data\processed\riva_crops\LSIL_50_9_cluster_41749.png,True,LSIL_50,train
RIVA,LSIL_50_9.png,566.3779310344828,385.5889655172414,NILM,Sin lesion,41752.0,0,566,386,data\processed\riva_crops\LSIL_50_9_cluster_41752.png,True,LSIL_50,train
RIVA,LSIL_46_1.png,432.529262086514,753.0178117048346,INFL,INFL,41754.0,0,433,753,data\processed\riva_crops\LSIL_46_1_cluster_41754.png,True,LSIL_46,train
RIVA,LSIL_46_1.png,489.8524173027991,747.8066157760815,INFL,INFL,41756.0,0,490,748,data\processed\riva_crops\LSIL_46_1_cluster_41756.png,True,LSIL_46,train
RIVA,LSIL_33_6.png,667.116173120729,109.63097949886104,INFL,INFL,41764.0,0,667,110,data\processed\riva_crops\LSIL_33_6_cluster_41764.png,True,LSIL_33,train
RIVA,LSIL_33_6.png,286.90660592255125,265.91343963553527,INFL,INFL,41767.0,0,287,266,data\processed\riva_crops\LSIL_33_6_cluster_41767.png,True,LSIL_33,train
RIVA,HSIL_22_8.png,107.2984054669704,200.6013667425968,ASCH,ASCH,41802.0,1,107,201,data\processed\riva_crops\HSIL_22_8_cluster_41802.png,True,HSIL_22,train
RIVA,LSIL_38_3.png,709.0317241379311,432.1986206896552,NILM,Sin lesion,41830.0,0,709,432,data\processed\riva_crops\LSIL_38_3_cluster_41830.png,True,LSIL_38,train
RIVA,LSIL_38_3.png,326.2675862068965,52.25931034482759,NILM,Sin lesion,41831.0,0,326,52,data\processed\riva_crops\LSIL_38_3_cluster_41831.png,True,LSIL_38,train
RIVA,HSIL_19_6.png,904.0334728033472,716.9428172942819,INFL,INFL,41847.0,0,904,717,data\processed\riva_crops\HSIL_19_6_cluster_41847.png,True,HSIL_19,train
RIVA,HSIL_19_6.png,662.6722454672246,758.3598326359833,INFL,INFL,41849.0,0,663,758,data\processed\riva_crops\HSIL_19_6_cluster_41849.png,True,HSIL_19,train
RIVA,HSIL_19_6.png,179.94979079497907,312.76987447698747,INFL,INFL,41858.0,0,180,313,data\processed\riva_crops\HSIL_19_6_cluster_41858.png,True,HSIL_19,train
RIVA,LSIL_13_2.png,307.90620689655174,871.4593103448274,NILM,Sin lesion,41968.0,0,308,871,data\processed\riva_crops\LSIL_13_2_cluster_41968.png,True,LSIL_13,train
RIVA,LSIL_56_5.png,599.7714285714286,430.8779220779221,INFL,INFL,41972.0,0,600,431,data\processed\riva_crops\LSIL_56_5_cluster_41972.png,True,LSIL_56,train
RIVA,LSIL_56_5.png,508.0103896103896,821.8597402597404,INFL,INFL,41979.0,0,508,822,data\processed\riva_crops\LSIL_56_5_cluster_41979.png,True,LSIL_56,train
RIVA,HSIL_1_21.png,293.7820689655172,97.45655172413792,NILM,Sin lesion,41995.0,0,294,97,data\processed\riva_crops\HSIL_1_21_cluster_41995.png,True,HSIL_1,train
RIVA,HSIL_18_10.png,317.882951653944,62.534351145038165,HSIL,HSIL,42002.0,1,318,63,data\processed\riva_crops\HSIL_18_10_cluster_42002.png,True,HSIL_18,train
RIVA,HSIL_18_10.png,867.6641221374045,122.46310432569976,HSIL,HSIL,42003.0,1,868,122,data\processed\riva_crops\HSIL_18_10_cluster_42003.png,True,HSIL_18,train
RIVA,HSIL_35_1.png,424.3650715263881,307.04913025117503,ASCUS,ASCUS,42052.0,1,424,307,data\processed\riva_crops\HSIL_35_1_cluster_42052.png,True,HSIL_35,train
RIVA,HSIL_19_1.png,401.31659693165983,546.9902370990237,NILM,Sin lesion,42087.0,0,401,547,data\processed\riva_crops\HSIL_19_1_cluster_42087.png,True,HSIL_19,train
RIVA,HSIL_16_3.png,317.1995147222881,259.7445082820246,INFL,INFL,42114.0,0,317,260,data\processed\riva_crops\HSIL_16_3_cluster_42114.png,True,HSIL_16,train
RIVA,HSIL_16_3.png,101.74324057129996,530.2618302715986,HSIL,HSIL,42118.0,1,102,530,data\processed\riva_crops\HSIL_16_3_cluster_42118.png,True,HSIL_16,train
RIVA,LSIL_31_3.png,609.0805194805196,147.6155844155844,INFL,INFL,42138.0,0,609,148,data\processed\riva_crops\LSIL_31_3_cluster_42138.png,True,LSIL_31,train
RIVA,LSIL_50_5.png,444.9103448275862,645.4731034482759,NILM,Sin lesion,42151.0,0,445,645,data\processed\riva_crops\LSIL_50_5_cluster_42151.png,True,LSIL_50,train
RIVA,LSIL_50_5.png,531.0675862068965,908.1820689655171,NILM,Sin lesion,42153.0,0,531,908,data\processed\riva_crops\LSIL_50_5_cluster_42153.png,True,LSIL_50,train
RIVA,LSIL_50_5.png,251.40965517241384,803.663448275862,NILM,Sin lesion,42158.0,0,251,804,data\processed\riva_crops\LSIL_50_5_cluster_42158.png,True,LSIL_50,train
RIVA,LSIL_12_5.png,1002.8137931034482,768.353103448276,NILM,Sin lesion,42232.0,0,1003,768,data\processed\riva_crops\LSIL_12_5_cluster_42232.png,True,LSIL_12,train
RIVA,LSIL_12_5.png,877.1089655172414,327.68,INFL,INFL,42233.0,0,877,328,data\processed\riva_crops\LSIL_12_5_cluster_42233.png,True,LSIL_12,train
RIVA,LSIL_12_5.png,375.7020689655173,692.0827586206897,INFL,INFL,42234.0,0,376,692,data\processed\riva_crops\LSIL_12_5_cluster_42234.png,True,LSIL_12,train
RIVA,LSIL_48_1.png,192.83116883116884,490.7220779220779,NILM,Sin lesion,42258.0,0,193,491,data\processed\riva_crops\LSIL_48_1_cluster_42258.png,True,LSIL_48,train
RIVA,LSIL_37_9.png,896.8731241473397,942.9740791268756,NILM,Sin lesion,42283.0,0,897,943,data\processed\riva_crops\LSIL_37_9_cluster_42283.png,True,LSIL_37,train
RIVA,HSIL_17_10.png,255.3486005089059,109.4351145038168,CA,CA,42290.0,1,255,109,data\processed\riva_crops\HSIL_17_10_cluster_42290.png,True,HSIL_17,train
RIVA,HSIL_17_10.png,341.3333333333333,198.0254452926208,CA,CA,42305.0,1,341,198,data\processed\riva_crops\HSIL_17_10_cluster_42305.png,True,HSIL_17,train
RIVA,LSIL_33_4.png,242.82774049217005,691.8299776286354,INFL,INFL,42320.0,0,243,692,data\processed\riva_crops\LSIL_33_4_cluster_42320.png,True,LSIL_33,train
RIVA,LSIL_33_4.png,20.61744966442953,520.0178970917226,INFL,INFL,42322.0,0,21,520,data\processed\riva_crops\LSIL_33_4_cluster_42322.png,True,LSIL_33,train
RIVA,LSIL_33_4.png,43.525727069351234,639.1409395973154,INFL,INFL,42323.0,0,44,639,data\processed\riva_crops\LSIL_33_4_cluster_42323.png,True,LSIL_33,train
RIVA,HSIL_18_5.png,72.95674300254453,299.6437659033079,HSIL,HSIL,42353.0,1,73,300,data\processed\riva_crops\HSIL_18_5_cluster_42353.png,True,HSIL_18,train
RIVA,HSIL_18_5.png,104.22391857506362,544.5699745547074,NILM,Sin lesion,42360.0,0,104,545,data\processed\riva_crops\HSIL_18_5_cluster_42360.png,True,HSIL_18,train
RIVA,LSIL_13_5.png,992.926896551724,604.5131034482758,NILM,Sin lesion,42366.0,0,993,605,data\processed\riva_crops\LSIL_13_5_cluster_42366.png,True,LSIL_13,train
