dataset,image_filename,x_norm,y_norm,class_bethesda,class_annotated,cluster_idx,binary_label,x_pixel,y_pixel,crop_path,crop_valid,slide_id,split
RIVA,HSIL_22_11.png,480.5102505694761,25.658314350797266,INFL,INFL,41730.0,0,481,26,data\processed\riva_crops\HSIL_22_11_cluster_41730.png,True,HSIL_22,train
RIVA,LSIL_50_9.png,566.3779310344828,385.5889655172414,NILM,Sin lesion,41752.0,0,566,386,data\processed\riva_crops\LSIL_50_9_cluster_41752.png,True,LSIL_50,train
RIVA,LSIL_33_6.png,667.116173120729,109.63097949886104,INFL,INFL,41764.0,0,667,110,data\processed\riva_crops\LSIL_33_6_cluster_41764.png,True,LSIL_33,train
RIVA,LSIL_33_6.png,286.90660592255125,265.91343963553527,INFL,INFL,41767.0,0,287,266,data\processed\riva_crops\LSIL_33_6_cluster_41767.png,True,LSIL_33,train
RIVA,HSIL_22_8.png,107.2984054669704,200.6013667425968,ASCH,ASCH,41802.0,1,107,201,data\processed\riva_crops\HSIL_22_8_cluster_41802.png,True,HSIL_22,train
RIVA,LSIL_38_3.png,709.0317241379311,432.1986206896552,NILM,Sin lesion,41830.0,0,709,432,data\processed\riva_crops\LSIL_38_3_cluster_41830.png,True,LSIL_38,train
RIVA,HSIL_19_6.png,662.6722454672246,758.3598326359833,INFL,INFL,41849.0,0,663,758,data\processed\riva_crops\HSIL_19_6_cluster_41849.png,True,HSIL_19,train
RIVA,HSIL_19_6.png,179.94979079497907,312.76987447698747,INFL,INFL,41858.0,0,180,313,data\processed\riva_crops\HSIL_19_6_cluster_41858.png,True,HSIL_19,train
RIVA,LSIL_56_5.png,599.7714285714286,430.8779220779221,INFL,INFL,41972.0,0,600,431,data\processed\riva_crops\LSIL_56_5_cluster_41972.png,True,LSIL_56,train
RIVA,LSIL_56_5.png,508.0103896103896,821.8597402597404,INFL,INFL,41979.0,0,508,822,data\processed\riva_crops\LSIL_56_5_cluster_41979.png,True,LSIL_56,train
RIVA,HSIL_1_21.png,293.7820689655172,97.45655172413792,NILM,Sin lesion,41995.0,0,294,97,data\processed\riva_crops\HSIL_1_21_cluster_41995.png,True,HSIL_1,train
RIVA,HSIL_18_10.png,317.882951653944,62.534351145038165,HSIL,HSIL,42002.0,1,318,63,data\processed\riva_crops\HSIL_18_10_cluster_42002.png,True,HSIL_18,train
RIVA,HSIL_18_10.png,867.6641221374045,122.46310432569976,HSIL,HSIL,42003.0,1,868,122,data\processed\riva_crops\HSIL_18_10_cluster_42003.png,True,HSIL_18,train
RIVA,HSIL_35_1.png,424.3650715263881,307.04913025117503,ASCUS,ASCUS,42052.0,1,424,307,data\processed\riva_crops\HSIL_35_1_cluster_42052.png,True,HSIL_35,train
RIVA,HSIL_19_1.png,401.31659693165983,546.9902370990237,NILM,Sin lesion,42087.0,0,401,547,data\processed\riva_crops\HSIL_19_1_cluster_42087.png,True,HSIL_19,train
RIVA,HSIL_16_3.png,101.74324057129996,530.2618302715986,HSIL,HSIL,42118.0,1,102,530,data\processed\riva_crops\HSIL_16_3_cluster_42118.png,True,HSIL_16,train
RIVA,LSIL_50_5.png,531.0675862068965,908.1820689655171,NILM,Sin lesion,42153.0,0,531,908,data\processed\riva_crops\LSIL_50_5_cluster_42153.png,True,LSIL_50,train
RIVA,LSIL_50_5.png,251.40965517241384,803.663448275862,NILM,Sin lesion,42158.0,0,251,804,data\processed\riva_crops\LSIL_50_5_cluster_42158.png,True,LSIL_50,train
RIVA,LSIL_12_5.png,1002.8137931034482,768.353103448276,NILM,Sin lesion,42232.0,0,1003,768,data\processed\riva_crops\LSIL_12_5_cluster_42232.png,True,LSIL_12,train
RIVA,LSIL_12_5.png,877.1089655172414,327.68,INFL,INFL,42233.0,0,877,328,data\processed\riva_crops\LSIL_12_5_cluster_42233.png,True,LSIL_12,train
RIVA,LSIL_12_5.png,375.7020689655173,692.0827586206897,INFL,INFL,42234.0,0,376,692,data\processed\riva_crops\LSIL_12_5_cluster_42234.png,True,LSIL_12,train
RIVA,LSIL_48_1.png,192.83116883116884,490.7220779220779,NILM,Sin lesion,42258.0,0,193,491,data\processed\riva_crops\LSIL_48_1_cluster_42258.png,True,LSIL_48,train
RIVA,HSIL_17_10.png,341.3333333333333,198.0254452926208,CA,CA,42305.0,1,341,198,data\processed\riva_crops\HSIL_17_10_cluster_42305.png,True,HSIL_17,train
RIVA,LSIL_33_4.png,20.61744966442953,520.0178970917226,INFL,INFL,42322.0,0,21,520,data\processed\riva_crops\LSIL_33_4_cluster_42322.png,True,LSIL_33,train
RIVA,HSIL_18_5.png,72.95674300254453,299.6437659033079,HSIL,HSIL,42353.0,1,73,300,data\processed\riva_crops\HSIL_18_5_cluster_42353.png,True,HSIL_18,train
RIVA,HSIL_18_5.png,104.22391857506362,544.5699745547074,NILM,Sin lesion,42360.0,0,104,545,data\processed\riva_crops\HSIL_18_5_cluster_42360.png,True,HSIL_18,train
RIVA,LSIL_13_5.png,255.64689655172413,974.5655172413792,NILM,Sin lesion,42392.0,0,256,975,data\processed\riva_crops\LSIL_13_5_cluster_42392.png,True,LSIL_13,train
RIVA,LSIL_7_1.png,217.51172413793105,122.88,NILM,Sin lesion,42520.0,0,218,123,data\processed\riva_crops\LSIL_7_1_cluster_42520.png,True,LSIL_7,train
RIVA,LSIL_7_1.png,858.4844166947328,342.74380165289267,NILM,Sin lesion,42543.0,0,858,343,data\processed\riva_crops\LSIL_7_1_cluster_42543.png,True,LSIL_7,train
RIVA,LSIL_13_1.png,492.9324137931034,470.3337931034483,NILM,Sin lesion,42634.0,0,493,470,data\processed\riva_crops\LSIL_13_1_cluster_42634.png,True,LSIL_13,train
RIVA,LSIL_13_1.png,426.5489655172414,187.85103448275865,NILM,Sin lesion,42639.0,0,427,188,data\processed\riva_crops\LSIL_13_1_cluster_42639.png,True,LSIL_13,train
RIVA,LSIL_13_1.png,785.3020689655173,353.1034482758621,NILM,Sin lesion,42644.0,0,785,353,data\processed\riva_crops\LSIL_13_1_cluster_42644.png,True,LSIL_13,train
RIVA,LSIL_38_5.png,155.3655172413793,165.25241379310344,NILM,Sin lesion,42653.0,0,155,165,data\processed\riva_crops\LSIL_38_5_cluster_42653.png,True,LSIL_38,train
RIVA,LSIL_38_5.png,966.0910344827583,241.5227586206896,NILM,Sin lesion,42655.0,0,966,242,data\processed\riva_crops\LSIL_38_5_cluster_42655.png,True,LSIL_38,train
RIVA,HSIL_19_8.png,891.1799163179918,725.5118549511856,INFL,INFL,42667.0,0,891,726,data\processed\riva_crops\HSIL_19_8_cluster_42667.png,True,HSIL_19,train
RIVA,LSIL_35_4.png,776.4681933842239,140.70229007633588,HSIL,HSIL,42687.0,1,776,141,data\processed\riva_crops\LSIL_35_4_cluster_42687.png,True,LSIL_35,train
RIVA,LSIL_49_5.png,475.9834482758621,632.7613793103449,LSIL,LSIL,42716.0,1,476,633,data\processed\riva_crops\LSIL_49_5_cluster_42716.png,True,LSIL_49,train
RIVA,HSIL_1_19.png,394.0634482758621,685.0206896551725,HSIL,HSIL,42817.0,1,394,685,data\processed\riva_crops\HSIL_1_19_cluster_42817.png,True,HSIL_1,train
RIVA,HSIL_1_19.png,459.0344827586208,718.9186206896552,HSIL,HSIL,42819.0,1,459,719,data\processed\riva_crops\HSIL_1_19_cluster_42819.png,True,HSIL_1,train
RIVA,HSIL_1_19.png,427.96137931034485,707.6193103448276,HSIL,HSIL,42820.0,1,428,708,data\processed\riva_crops\HSIL_1_19_cluster_42820.png,True,HSIL_1,train
RIVA,LSIL_52_2.png,776.333012863439,273.74725506453643,LSIL,LSIL,42856.0,1,776,274,data\processed\riva_crops\LSIL_52_2_cluster_42856.png,True,LSIL_52,train
RIVA,LSIL_52_2.png,503.8359908883828,814.0683371298405,INFL,INFL,42876.0,0,504,814,data\processed\riva_crops\LSIL_52_2_cluster_42876.png,True,LSIL_52,train
RIVA,LSIL_9_4.png,290.87999925805383,960.9474051840016,ENDO,ENDO,42991.0,0,291,961,data\processed\riva_crops\LSIL_9_4_cluster_42991.png,True,LSIL_9,train
RIVA,LSIL_9_4.png,265.0346358367385,838.0482796951915,INFL,INFL,42993.0,0,265,838,data\processed\riva_crops\LSIL_9_4_cluster_42993.png,True,LSIL_9,train
RIVA,LSIL_50_3.png,117.23034482758622,652.535172413793,NILM,Sin lesion,43014.0,0,117,653,data\processed\riva_crops\LSIL_50_3_cluster_43014.png,True,LSIL_50,train
RIVA,LSIL_50_3.png,213.2744827586207,566.3779310344828,NILM,Sin lesion,43015.0,0,213,566,data\processed\riva_crops\LSIL_50_3_cluster_43015.png,True,LSIL_50,train
RIVA,LSIL_24_3.png,231.89821882951657,205.84223918575063,LSIL,LSIL,43072.0,1,232,206,data\processed\riva_crops\LSIL_24_3_cluster_43072.png,True,LSIL_24,train
RIVA,LSIL_52_3.png,323.0010422567514,577.8996954076815,LSIL,LSIL,43083.0,1,323,578,data\processed\riva_crops\LSIL_52_3_cluster_43083.png,True,LSIL_52,train
RIVA,LSIL_16_4.png,264.6441558441558,981.4441558441558,HSIL,HSIL,43115.0,1,265,981,data\processed\riva_crops\LSIL_16_4_cluster_43115.png,True,LSIL_16,train
RIVA,SCC_2_4.png,437.7404580152672,463.79643765903313,CA,CA,43235.0,1,438,464,data\processed\riva_crops\SCC_2_4_cluster_43235.png,True,SCC_2,train
RIVA,LSIL_7_3.png,257.0593103448276,268.3586206896552,NILM,Sin lesion,43290.0,0,257,268,data\processed\riva_crops\LSIL_7_3_cluster_43290.png,True,LSIL_7,train
RIVA,LSIL_7_3.png,822.0248275862069,408.1875862068965,NILM,Sin lesion,43303.0,0,822,408,data\processed\riva_crops\LSIL_7_3_cluster_43303.png,True,LSIL_7,train
RIVA,HSIL_12_2.png,360.1655172413793,300.8441379310345,INFL,INFL,43324.0,0,360,301,data\processed\riva_crops\HSIL_12_2_cluster_43324.png,True,HSIL_12,train
RIVA,HSIL_17_5.png,333.5165394402036,26.0559796437659,CA,CA,43390.0,1,334,26,data\processed\riva_crops\HSIL_17_5_cluster_43390.png,True,HSIL_17,train
RIVA,HSIL_17_5.png,122.46310432569976,383.0229007633589,CA,CA,43392.0,1,122,383,data\processed\riva_crops\HSIL_17_5_cluster_43392.png,True,HSIL_17,train
RIVA,HSIL_17_3.png,229.29262086513995,333.5165394402036,CA,CA,43417.0,1,229,334,data\processed\riva_crops\HSIL_17_3_cluster_43417.png,True,HSIL_17,train
RIVA,LSIL_18_5.png,557.2155844155844,718.1298701298701,NILM,Sin lesion,43618.0,0,557,718,data\processed\riva_crops\LSIL_18_5_cluster_43618.png,True,LSIL_18,train
RIVA,LSIL_18_5.png,95.75064935064935,676.9038961038962,NILM,Sin lesion,43627.0,0,96,677,data\processed\riva_crops\LSIL_18_5_cluster_43627.png,True,LSIL_18,train
RIVA,LSIL_50_2.png,942.08,307.90620689655174,NILM,Sin lesion,43636.0,0,942,308,data\processed\riva_crops\LSIL_50_2_cluster_43636.png,True,LSIL_50,train
RIVA,LSIL_50_7.png,540.9544827586207,840.3862068965518,LSIL,LSIL,43680.0,1,541,840,data\processed\riva_crops\LSIL_50_7_cluster_43680.png,True,LSIL_50,train
RIVA,LSIL_10_1.png,369.99491094147584,33.87277353689567,HSIL,HSIL,43725.0,1,370,34,data\processed\riva_crops\LSIL_10_1_cluster_43725.png,True,LSIL_10,train
RIVA,HSIL_18_4.png,528.936386768448,375.206106870229,INFL,INFL,43795.0,0,529,375,data\processed\riva_crops\HSIL_18_4_cluster_43795.png,True,HSIL_18,train
RIVA,HSIL_LSIL_1_15.png,174.212987012987,775.3142857142857,NILM,Sin lesion,43946.0,0,174,775,data\processed\riva_crops\HSIL_LSIL_1_15_cluster_43946.png,True,HSIL_LSIL_1,train
RIVA,HSIL_LSIL_1_15.png,184.85194805194803,676.9038961038962,NILM,Sin lesion,43947.0,0,185,677,data\processed\riva_crops\HSIL_LSIL_1_15_cluster_43947.png,True,HSIL_LSIL_1,train
RIVA,HSIL_LSIL_1_15.png,558.5454545454545,889.6831168831169,NILM,Sin lesion,43952.0,0,559,890,data\processed\riva_crops\HSIL_LSIL_1_15_cluster_43952.png,True,HSIL_LSIL_1,train
RIVA,LSIL_31_5.png,859.096103896104,219.42857142857144,INFL,INFL,43978.0,0,859,219,data\processed\riva_crops\LSIL_31_5_cluster_43978.png,True,LSIL_31,train
RIVA,LSIL_31_5.png,65.16363636363636,805.9012987012989,INFL,INFL,43986.0,0,65,806,data\processed\riva_crops\LSIL_31_5_cluster_43986.png,True,LSIL_31,train
RIVA,LSIL_10_4.png,685.2722646310434,239.71501272264632,INFL,INFL,44007.0,0,685,240,data\processed\riva_crops\LSIL_10_4_cluster_44007.png,True,LSIL_10,train
RIVA,LSIL_10_4.png,518.5139949109415,203.23664122137404,INFL,INFL,44010.0,0,519,203,data\processed\riva_crops\LSIL_10_4_cluster_44010.png,True,LSIL_10,train
RIVA,LSIL_10_4.png,687.8778625954199,377.8117048346056,INFL,INFL,44011.0,0,688,378,data\processed\riva_crops\LSIL_10_4_cluster_44011.png,True,LSIL_10,train
RIVA,HSIL_7_5.png,295.7458235766514,340.1736213645869,LSIL,LSIL,44092.0,1,296,340,data\processed\riva_crops\HSIL_7_5_cluster_44092.png,True,HSIL_7,train
RIVA,LSIL_33_5.png,272.9111617312073,125.95899772209567,INFL,INFL,44143.0,0,273,126,data\processed\riva_crops\LSIL_33_5_cluster_44143.png,True,LSIL_33,train
RIVA,LSIL_3_4.png,901.12,382.7641379310345,NILM,Sin lesion,44252.0,0,901,383,data\processed\riva_crops\LSIL_3_4_cluster_44252.png,True,LSIL_3,train
RIVA,HSIL_17_9.png,557.5979643765903,250.13740458015263,CA,CA,44260.0,1,558,250,data\processed\riva_crops\HSIL_17_9_cluster_44260.png,True,HSIL_17,train
RIVA,HSIL_35_2.png,292.3023452648406,84.26734277905314,INFL,INFL,44376.0,0,292,84,data\processed\riva_crops\HSIL_35_2_cluster_44376.png,True,HSIL_35,train
RIVA,HSIL_35_2.png,204.08497079301927,639.9051342284347,INFL,INFL,44411.0,0,204,640,data\processed\riva_crops\HSIL_35_2_cluster_44411.png,True,HSIL_35,train
RIVA,LSIL_47_3.png,642.3272727272728,283.26233766233764,ENDO,ENDO,44421.0,0,642,283,data\processed\riva_crops\LSIL_47_3_cluster_44421.png,True,LSIL_47,train
RIVA,HSIL_18_9.png,581.0483460559797,643.5826972010178,NILM,Sin lesion,44506.0,0,581,644,data\processed\riva_crops\HSIL_18_9_cluster_44506.png,True,HSIL_18,train
RIVA,HSIL_LSIL_1_18.png,925.5896103896104,650.3064935064936,NILM,Sin lesion,44534.0,0,926,650,data\processed\riva_crops\HSIL_LSIL_1_18_cluster_44534.png,True,HSIL_LSIL_1,train
RIVA,HSIL_36_2.png,737.3842239185751,229.29262086513995,CA,CA,44572.0,1,737,229,data\processed\riva_crops\HSIL_36_2_cluster_44572.png,True,HSIL_36,train
RIVA,HSIL_36_2.png,930.1984732824428,213.6590330788804,CA,CA,44592.0,1,930,214,data\processed\riva_crops\HSIL_36_2_cluster_44592.png,True,HSIL_36,train
RIVA,HSIL_36_2.png,888.5089058524173,65.13994910941476,CA,CA,44593.0,1,889,65,data\processed\riva_crops\HSIL_36_2_cluster_44593.png,True,HSIL_36,train
RIVA,HSIL_36_2.png,549.7811704834605,570.6259541984733,CA,CA,44607.0,1,550,571,data\processed\riva_crops\HSIL_36_2_cluster_44607.png,True,HSIL_36,train
RIVA,HSIL_36_2.png,83.3791348600509,463.79643765903313,CA,CA,44625.0,1,83,464,data\processed\riva_crops\HSIL_36_2_cluster_44625.png,True,HSIL_36,train
RIVA,LSIL_33_3.png,178.68456375838926,600.1968680089485,INFL,INFL,44722.0,0,179,600,data\processed\riva_crops\LSIL_33_3_cluster_44722.png,True,LSIL_33,train
RIVA,LSIL_33_3.png,643.7225950782998,907.1677852348994,INFL,INFL,44741.0,0,644,907,data\processed\riva_crops\LSIL_33_3_cluster_44741.png,True,LSIL_33,train
RIVA,LSIL_38_2.png,354.51586206896553,696.32,NILM,Sin lesion,44751.0,0,355,696,data\processed\riva_crops\LSIL_38_2_cluster_44751.png,True,LSIL_38,train
RIVA,LSIL_37_12.png,244.34758620689647,248.58482758620693,NILM,Sin lesion,44784.0,0,244,249,data\processed\riva_crops\LSIL_37_12_cluster_44784.png,True,LSIL_37,train
RIVA,LSIL_37_12.png,512.7062068965517,225.9862068965517,NILM,Sin lesion,44785.0,0,513,226,data\processed\riva_crops\LSIL_37_12_cluster_44785.png,True,LSIL_37,train
RIVA,LSIL_37_12.png,600.2758620689655,149.71586206896555,NILM,Sin lesion,44789.0,0,600,150,data\processed\riva_crops\LSIL_37_12_cluster_44789.png,True,LSIL_37,train
RIVA,LSIL_47_2.png,646.3168831168832,557.2155844155844,INFL,INFL,44874.0,0,646,557,data\processed\riva_crops\LSIL_47_2_cluster_44874.png,True,LSIL_47,train
RIVA,HSIL_17_12.png,99.0127226463104,839.0025445292621,CA,CA,44952.0,1,99,839,data\processed\riva_crops\HSIL_17_12_cluster_44952.png,True,HSIL_17,train
RIVA,HSIL_17_12.png,109.4351145038168,526.3307888040714,CA,CA,44964.0,1,109,526,data\processed\riva_crops\HSIL_17_12_cluster_44964.png,True,HSIL_17,train
RIVA,HSIL_18_3.png,54.7175572519084,904.1424936386768,NILM,Sin lesion,45050.0,0,55,904,data\processed\riva_crops\HSIL_18_3_cluster_45050.png,True,HSIL_18,train
RIVA,HSIL_19_11.png,415.59832635983264,281.350069735007,NILM,Sin lesion,45100.0,0,416,281,data\processed\riva_crops\HSIL_19_11_cluster_45100.png,True,HSIL_19,train
